x,y,TYPE,NAICS,ESS_CLASS,WORKER,SERIAL,N,WID2
-87.3146925,30.407814,w,561990,Essential*,1,508194,1,5912
-87.3146909456559,30.3440759328691,w,333318,Essential,1,911095,1,5913
-87.3146909456559,30.3440759328691,w,541611,Essential*,1,755560,1,5914
-87.3146909456559,30.3440759328691,w,999999,"",7,712561,1,5915
-87.314661,30.431916,w,811118,Essential,1,639939,1,5916
-87.3146205862019,30.3455511140676,w,999999,"",2,951690,1,5917
-87.3146205,30.383487,w,561990,Essential*,1,524138,1,5918
-87.3146205,30.447027,w,238990,Essential*,1,646298,1,5919
-87.3146205,30.484485,w,441320,Essential,2,669682,1,5920
-87.314553,30.928419,w,813110,Essential*,5,756622,1,5921
-87.314544,30.459186,w,541990,Essential*,1,515063,1,5922
-87.314544,30.858453,w,541990,Essential*,1,878692,1,5923
-87.3145271477358,30.3477989887495,w,928110,Essential,3,557764,1,5924
-87.3145125,30.427857,w,561720,Essential,1,724527,1,5925
-87.3145125,30.445956,w,561720,Essential,1,728407,1,5926
-87.3145125,30.445956,w,561740,Nonessential,1,558520,1,5927
-87.3145125,30.445956,w,561740,Nonessential,1,686712,1,5928
-87.314481,30.537486,w,531130,Essential,1,581477,1,5929
-87.314481,30.544497,w,812921,Nonessential,1,548615,1,5930
-87.3144315,30.557466,w,561990,Essential*,1,736629,1,5931
-87.31442633,30.42413232,n,999999,"",2,34,1,5932
-87.3144225,30.467214,w,999999,"",1,630635,1,5933
-87.3144225,30.571227,w,813110,Essential*,2,654262,1,5934
-87.3144010979347,30.6013240101969,w,561990,Essential*,2,522081,1,5935
-87.3144,30.962898,w,999999,"",3,561921,1,5936
-87.314391,30.48399,w,453220,Nonessential,1,897673,1,5937
-87.314391,30.532788,w,423940,Nonessential,2,736730,1,5938
-87.3143849065999,30.6282209164176,w,561730,Essential*,1,568977,1,5939
-87.314351819952,30.6051376709288,w,238160,Essential*,1,830811,1,5940
-87.3143235,30.565107,w,561450,Essential,1,512404,1,5941
-87.3143235,30.565314,w,561990,Essential*,1,576662,1,5942
-87.3143235,30.649707,w,238330,Essential*,1,819781,1,5943
-87.314292,30.392082,w,624410,Essential,1,507305,1,5944
-87.314292,30.392568,w,561990,Essential*,1,871101,1,5945
-87.314292,30.56553,w,453998,Nonessential,1,536775,1,5946
-87.314292,30.56553,w,561990,Essential*,1,841424,1,5947
-87.314283,30.431124,w,811192,Nonessential,1,716782,1,5948
-87.314274,30.565926,w,561990,Essential*,1,921683,1,5949
-87.3142605,30.449385,w,445110,Essential,2,513564,1,5950
-87.3142605,30.520413,w,722511,Essential*,1,668734,1,5951
-87.3142605,30.534777,w,445220,Essential,1,680214,1,5952
-87.3142605,30.534777,w,445220,Essential,1,799072,1,5953
-87.3142605,30.56634,w,561990,Essential*,1,852122,1,5954
-87.3142425,30.426705,w,561730,Essential*,1,565662,1,5955
-87.3142335,30.485223,w,238220,Essential*,2,754746,1,5956
-87.31422,30.519972,w,722511,Essential*,7,649555,1,5957
-87.314211,30.380364,w,541990,Essential*,1,899080,1,5958
-87.314193,30.518487,w,722511,Essential*,7,498352,1,5959
-87.314193,30.535893,w,423930,Nonessential,2,759009,1,5960
-87.314193,30.535893,w,443142,Essential,1,710361,1,5961
-87.314193,30.535893,w,511110,Essential,1,589608,1,5962
-87.314193,30.535893,w,511210,Essential,1,626463,1,5963
-87.314193,30.535893,w,531120,Essential,1,823636,1,5964
-87.314193,30.535893,w,561710,Essential*,1,635428,1,5965
-87.314193,30.535893,w,561710,Essential*,3,851147,1,5966
-87.314193,30.568104,w,447190,Essential,2,788796,1,5967
-87.314193,30.568104,w,813110,Essential*,2,765084,1,5968
-87.314193,30.568104,w,813110,Essential*,1,882282,1,5969
-87.314184,30.45852,w,812990,Nonessential,1,866261,1,5970
-87.3141705,30.464262,w,561790,Essential*,2,544197,1,5971
-87.314121,30.4191,w,561990,Essential*,1,900083,1,5972
-87.314121,30.560526,w,337215,Nonessential,1,667391,1,5973
-87.314103,30.43008,w,448120,Nonessential,1,834949,1,5974
-87.314103,30.622293,w,713940,Nonessential,1,615807,1,5975
-87.314094,30.605148,w,238990,Essential*,2,863543,1,5976
-87.3140805,30.379437,w,453310,Nonessential,4,560988,1,5977
-87.3140805,30.379437,w,453310,Nonessential,3,793608,1,5978
-87.3140805,30.417867,w,238220,Essential*,1,927789,1,5979
-87.3140805,30.450843,w,238320,Essential*,1,875223,1,5980
-87.3140805,30.516705,w,238210,Essential*,1,651498,1,5981
-87.3140805,30.516705,w,561110,Essential*,3,939913,1,5982
-87.3140783517439,30.3835363744726,w,442210,Nonessential,1,730810,1,5983
-87.3140715,30.408957,w,221310,Essential,1,939088,1,5984
-87.3140715,30.417165,w,561520,Nonessential,1,768670,1,5985
-87.3140700579517,30.6005821512753,w,524210,Essential,36,808487,1,5986
-87.3140700579517,30.6005821512753,w,561499,Essential*,2,918653,1,5987
-87.3140700579517,30.6005821512753,w,722511,Essential*,1,894356,1,5988
-87.31404,30.54924,w,531110,Essential,1,742787,1,5989
-87.314031,30.427902,w,524210,Essential,1,806649,1,5990
-87.314031,30.427902,w,524210,Essential,1,917650,1,5991
-87.314031,30.427902,w,524210,Essential,1,936232,1,5992
-87.314031,30.441258,w,238340,Essential*,1,751893,1,5993
-87.314031,30.691593,w,541921,Nonessential,1,854989,1,5994
-87.314004,30.51936,w,445120,Essential,1,621258,1,5995
-87.3139905,30.553749,w,441120,Nonessential,1,568576,1,5996
-87.3139635,30.598758,w,446110,Essential,2,947186,1,5997
-87.31395,30.540393,w,541320,Essential*,1,604253,1,5998
-87.313923,30.438855,w,811412,Essential,1,873255,1,5999
-87.313923,30.440853,w,711190,Nonessential,1,544562,1,6000
-87.313923,30.51711,w,327993,Essential,1,940227,1,6001
-87.313923,30.518946,w,561730,Essential*,2,828705,1,6002
-87.313923,30.518946,w,722511,Essential*,2,603150,1,6003
-87.313887665817,30.5665039362252,w,561990,Essential*,1,834534,1,6004
-87.3138825,30.452517,w,999999,"",1,558849,1,6005
-87.3138697745081,30.5993277528588,w,444130,Essential,1,720615,1,6006
-87.3138697745081,30.5993277528588,w,561499,Essential*,1,590050,1,6007
-87.3138697745081,30.5993277528588,w,812112,Nonessential,4,493589,1,6008
-87.3138697745081,30.5993277528588,w,812910,Nonessential,1,748431,1,6009
-87.313824,30.383208,w,561730,Essential*,1,780666,1,6010
-87.3138105,30.440457,w,561990,Essential*,1,810513,1,6011
-87.3138015,30.606795,w,812199,Nonessential,1,882068,1,6012
-87.3137925,30.71727,w,336612,Nonessential,1,605103,1,6013
-87.313752,30.563658,w,238310,Essential*,2,860408,1,6014
-87.3137115,30.42792,w,448190,Essential*,1,544269,1,6015
-87.3137115,30.42792,w,722511,Essential*,1,590129,1,6016
-87.3137025,30.395448,w,812112,Nonessential,1,735460,1,6017
-87.3136935,30.540852,w,561520,Nonessential,1,955526,1,6018
-87.31368,30.565647,w,561990,Essential*,1,498455,1,6019
-87.313671,30.565872,w,561492,Essential,1,859721,1,6020
-87.313662,30.566088,w,561611,Essential,5,828112,1,6021
-87.313662,30.566313,w,443142,Essential,1,953369,1,6022
-87.313662,30.644262,w,445110,Essential,1,662123,1,6023
-87.313644,30.384594,w,238310,Essential*,1,838671,1,6024
-87.313644,30.534768,w,621210,Essential,1,665423,1,6025
-87.313644,30.534768,w,621210,Essential,1,805969,1,6026
-87.313644,30.534768,w,722515,Essential*,1,706716,1,6027
-87.313644,30.645144,w,236116,Essential,1,528781,1,6028
-87.3136305,30.456423,w,443142,Essential,1,888840,1,6029
-87.3136305,30.456423,w,561790,Essential*,2,914686,1,6030
-87.3136305,30.531753,w,453110,Nonessential,1,783430,1,6031
-87.3136305,30.531753,w,812990,Nonessential,3,532505,1,6032
-87.3136215,30.381282,w,443142,Essential,1,736401,1,6033
-87.3136125,30.566565,w,238210,Essential*,1,716604,1,6034
-87.3136035,30.633759,w,561730,Essential*,7,753097,1,6035
-87.31359,30.537306,w,452319,"",1,799952,1,6036
-87.313563,30.568365,w,813110,Essential*,2,520022,1,6037
-87.313554,30.568644,w,531320,Essential,2,772233,1,6038
-87.3135405,30.393567,w,541990,Essential*,2,809322,1,6039
-87.3135405,30.418146,w,238340,Essential*,1,843553,1,6040
-87.3135405,30.484206,w,561990,Essential*,1,570509,1,6041
-87.3135405,30.508488,w,561990,Essential*,8,506958,1,6042
-87.3135315,30.533697,w,445110,Essential,1,580181,1,6043
-87.3135315,30.533697,w,445120,Essential,6,950621,1,6044
-87.3135315,30.541905,w,531190,Essential,1,807557,1,6045
-87.3135135,30.569463,w,541618,Essential*,2,671425,1,6046
-87.313491,30.395214,w,722511,Essential*,1,742407,1,6047
-87.313491,30.453138,w,541990,Essential*,2,902612,1,6048
-87.313482,30.39462,w,812112,Nonessential,1,892724,1,6049
-87.313482,30.407787,w,561990,Essential*,1,882250,1,6050
-87.313482,30.570336,w,811490,Essential,2,650440,1,6051
-87.313482,30.606147,w,238340,Essential*,2,502403,1,6052
-87.313473,30.553092,w,453310,Nonessential,1,766232,1,6053
-87.313473,30.642237,w,238220,Essential*,1,787065,1,6054
-87.313473,30.642237,w,561110,Essential*,2,927153,1,6055
-87.313464,30.428775,w,711219,Nonessential,1,928488,1,6056
-87.313464,30.544479,w,624190,Essential,1,488815,1,6057
-87.3134505,30.464244,w,561990,Essential*,1,505413,1,6058
-87.3134325,30.442005,w,541990,Essential*,1,824822,1,6059
-87.3134235,30.928185,w,812910,Nonessential,6,487560,1,6060
-87.313392,30.421674,w,238910,Essential,1,777905,1,6061
-87.313374,30.450429,w,541990,Essential*,1,853076,1,6062
-87.3133605,30.4902,w,561990,Essential*,1,534568,1,6063
-87.3133605,30.518082,w,445120,Essential,6,760553,1,6064
-87.3133515,30.383217,w,561110,Essential*,4,560957,1,6065
-87.3133425,30.468168,w,561990,Essential*,1,662988,1,6066
-87.3133335,30.550122,w,561720,Essential,1,792890,1,6067
-87.3133226720557,30.5545377999059,w,561990,Essential*,2,569240,1,6068
-87.313311,30.383496,w,238130,Essential*,3,543991,1,6069
-87.313311,30.400947,w,522320,Essential,1,512565,1,6070
-87.313311,30.400947,w,541611,Essential*,1,519184,1,6071
-87.313311,30.400947,w,541613,Essential*,1,578847,1,6072
-87.313311,30.400947,w,713940,Nonessential,1,913938,1,6073
-87.313311,30.400947,w,812199,Nonessential,1,818599,1,6074
-87.313293,30.451752,w,238220,Essential*,2,732998,1,6075
-87.313293,30.563793,w,561990,Essential*,3,864334,1,6076
-87.313293,30.604878,w,928110,Essential,5,840589,1,6077
-87.313284,30.438459,w,238990,Essential*,1,552783,1,6078
-87.3132705,30.456207,w,238310,Essential*,1,515998,1,6079
-87.3132705,30.517488,w,561499,Essential*,1,684307,1,6080
-87.3132705,30.517488,w,811192,Nonessential,4,720977,1,6081
-87.3132615,30.456423,w,722511,Essential*,3,602252,1,6082
-87.313247343727,30.5328966268081,w,448150,Nonessential,2,628596,1,6083
-87.313247343727,30.5328966268081,w,453998,Nonessential,1,939369,1,6084
-87.313247343727,30.5328966268081,w,517919,Essential*,2,622185,1,6085
-87.313247343727,30.5328966268081,w,531130,Essential,1,658915,1,6086
-87.313247343727,30.5328966268081,w,531130,Essential,1,814829,1,6087
-87.313247343727,30.5328966268081,w,541611,Essential*,1,711459,1,6088
-87.313247343727,30.5328966268081,w,541990,Essential*,3,744186,1,6089
-87.313247343727,30.5328966268081,w,999999,"",1,705586,1,6090
-87.3132472023509,30.4867998524554,w,238220,Essential*,1,672054,1,6091
-87.3132435,30.555837,w,238310,Essential*,2,911696,1,6092
-87.3132435,30.555837,w,561499,Essential*,1,652072,1,6093
-87.31323,30.441006,w,443142,Essential,1,662474,1,6094
-87.313221,30.462669,w,813110,Essential*,2,899682,1,6095
-87.313212,30.449484,w,561990,Essential*,1,587428,1,6096
-87.313212,30.510117,w,812112,Nonessential,1,577691,1,6097
-87.313203,30.444588,w,713990,Nonessential,1,787697,1,6098
-87.313203,30.457449,w,561740,Nonessential,3,680597,1,6099
-87.313203,30.60576,w,812199,Nonessential,1,845313,1,6100
-87.313194,30.407193,w,561990,Essential*,1,760492,1,6101
-87.3131805,30.606345,w,517919,Essential*,1,953288,1,6102
-87.31314,30.379635,w,445110,Essential,2,531005,1,6103
-87.31314,30.379635,w,445120,Essential,2,807593,1,6104
-87.31314,30.379635,w,447190,Essential,1,775761,1,6105
-87.3131207829264,30.6287785596308,w,238330,Essential*,1,763012,1,6106
-87.3131207829264,30.6287785596308,w,444110,Essential,2,828527,1,6107
-87.3130815,30.569454,w,561990,Essential*,1,722578,1,6108
-87.3130725,30.545784,w,541810,Essential*,1,498839,1,6109
-87.3130725,30.631266,w,561790,Essential*,13,784277,1,6110
-87.3130635,30.408723,w,236210,Essential,1,500920,1,6111
-87.3130635,30.408723,w,561730,Essential*,1,530980,1,6112
-87.3130635,30.610377,w,322121,Essential,4,781111,1,6113
-87.3130635,30.610377,w,322130,Essential,3,704067,1,6114
-87.3130635,30.610377,w,339999,Nonessential,1,776189,1,6115
-87.3130635,30.610377,w,424110,Essential,2,917897,1,6116
-87.3130635,30.610377,w,424130,Essential,3,668185,1,6117
-87.3130635,30.610377,w,541430,Nonessential,12,823322,1,6118
-87.3130635,30.610377,w,561499,Essential*,1,705353,1,6119
-87.3130603350266,30.4226816851814,w,442210,Nonessential,1,512332,1,6120
-87.3130564647582,30.4227583868643,w,561990,Essential*,1,842934,1,6121
-87.3130532766866,30.4313062666925,w,238340,Essential*,1,691202,1,6122
-87.31305,30.449979,w,561990,Essential*,1,486359,1,6123
-87.313041,30.375954,w,451140,Nonessential,1,652867,1,6124
-87.313032,30.548367,w,812112,Nonessential,1,556732,1,6125
-87.313023,30.552525,w,238350,Essential*,1,853786,1,6126
-87.3130145047963,30.5362166140227,w,453991,Nonessential,1,522488,1,6127
-87.313014,30.393144,w,999999,"",1,583471,1,6128
-87.3130005,30.396636,w,561499,Essential*,1,833667,1,6129
-87.3130005,30.464415,w,442210,Nonessential,1,622490,1,6130
-87.3130005,30.464415,w,561990,Essential*,1,933780,1,6131
-87.3130005,30.524157,w,445120,Essential,11,892841,1,6132
-87.3130005,30.524157,w,447190,Essential,3,871375,1,6133
-87.3129915,30.565323,w,511199,Nonessential,1,653895,1,6134
-87.3129915,30.565323,w,561492,Essential,1,778125,1,6135
-87.3129825,30.567753,w,541990,Essential*,2,718828,1,6136
-87.3129735,30.570282,w,238320,Essential*,2,910596,1,6137
-87.3129735,30.570282,w,323111,Essential*,1,606488,1,6138
-87.312951,30.566394,w,336612,Nonessential,1,622353,1,6139
-87.312951,30.566394,w,531312,Essential,1,576427,1,6140
-87.3129312681305,30.4614372325017,w,561990,Essential*,1,676032,1,6141
-87.312924,30.566907,w,561730,Essential*,1,738714,1,6142
-87.312924,30.566907,w,811122,Essential,1,481256,1,6143
-87.3128925,30.377907,w,517919,Essential*,1,606729,1,6144
-87.3128835,30.417768,w,999999,"",1,883017,1,6145
-87.3128835,30.453858,w,541618,Essential*,1,893554,1,6146
-87.3128835,30.553056,w,238990,Essential*,1,751328,1,6147
-87.312861,30.421584,w,813110,Essential*,1,491656,1,6148
-87.312852,30.603753,w,711510,Nonessential,1,542396,1,6149
-87.312843,30.553398,w,454210,Essential*,1,828288,1,6150
-87.312843,30.554847,w,531210,Essential,1,599299,1,6151
-87.3128205,30.551193,w,561730,Essential*,1,792324,1,6152
-87.3128205,30.712338,w,238170,Essential*,1,611257,1,6153
-87.3128025,30.439107,w,238160,Essential*,1,839716,1,6154
-87.3128025,30.533679,w,517312,"",1,872282,1,6155
-87.3128025,30.533679,w,517919,Essential*,4,568070,1,6156
-87.3128025,30.644757,w,722513,Essential*,1,681166,1,6157
-87.3127935,30.573414,w,541512,Essential,1,724832,1,6158
-87.312762,30.451653,w,812990,Nonessential,1,913130,1,6159
-87.312730264751,30.4302267608489,w,423930,Nonessential,14,480702,1,6160
-87.3127215,30.525165,w,721110,Essential,2,635175,1,6161
-87.3127035,30.456387,w,453910,Essential,1,794490,1,6162
-87.312681,30.420495,w,517911,Essential*,1,866182,1,6163
-87.312681,30.440745,w,999999,"",3,852291,1,6164
-87.312663,30.404322,w,999999,"",1,632008,1,6165
-87.312663,30.428163,w,447190,Essential,1,933802,1,6166
-87.312654,30.537918,w,441110,Nonessential,1,891474,1,6167
-87.3126315,30.446055,w,999999,"",1,846156,1,6168
-87.3126315,30.515058,w,445110,Essential,1,481263,1,6169
-87.3126315,30.515058,w,453110,Nonessential,7,501132,1,6170
-87.3126315,30.515058,w,453220,Nonessential,1,515278,1,6171
-87.3126315,30.515058,w,453998,Nonessential,2,546708,1,6172
-87.3126315,30.515058,w,722511,Essential*,1,733120,1,6173
-87.3126315,30.515058,w,999999,"",1,846591,1,6174
-87.3126315,30.552003,w,531210,Essential,1,885827,1,6175
-87.3126054473356,30.5342997032252,w,812112,Nonessential,2,576745,1,6176
-87.312582,30.392649,w,236220,Essential,1,887982,1,6177
-87.312582,30.392649,w,621340,Essential,1,635982,1,6178
-87.3125325,30.407769,w,999999,"",1,741210,1,6179
-87.3125325,30.45222,w,561990,Essential*,2,725793,1,6180
-87.3125235,30.487392,w,813990,Essential*,31,527188,1,6181
-87.3125235,30.643965,w,561990,Essential*,1,580996,1,6182
-87.3125235,30.714723,w,621210,Essential,1,930027,1,6183
-87.3125119354415,30.5342990352831,w,722511,Essential*,1,935442,1,6184
-87.31251,30.403926,w,441110,Nonessential,1,819142,1,6185
-87.312501,30.487653,w,531312,Essential,1,545974,1,6186
-87.312492,30.384333,w,561499,Essential*,2,898271,1,6187
-87.312483,30.394944,w,236115,Essential,1,678202,1,6188
-87.312483,30.550185,w,561990,Essential*,1,947023,1,6189
-87.3124755782168,30.421059393335,w,813110,Essential*,1,801144,1,6190
-87.3124651794945,30.5342987013121,w,237990,Essential,1,633801,1,6191
-87.3124651794945,30.5342987013121,w,238910,Essential,1,510087,1,6192
-87.3124651794945,30.5342987013121,w,238990,Essential*,1,584770,1,6193
-87.3124651794945,30.5342987013121,w,238990,Essential*,3,896658,1,6194
-87.3124651794945,30.5342987013121,w,331410,Essential,1,555832,1,6195
-87.3124651794945,30.5342987013121,w,441310,Essential,1,657018,1,6196
-87.3124651794945,30.5342987013121,w,448310,Nonessential,1,625772,1,6197
-87.3124651794945,30.5342987013121,w,517312,"",1,542672,1,6198
-87.3124651794945,30.5342987013121,w,531312,Essential,1,954200,1,6199
-87.3124651794945,30.5342987013121,w,541310,Essential,1,945319,1,6200
-87.3124651794945,30.5342987013121,w,541512,Essential,1,895096,1,6201
-87.3124651794945,30.5342987013121,w,541512,Essential,1,907965,1,6202
-87.3124651794945,30.5342987013121,w,541611,Essential*,1,805130,1,6203
-87.3124651794945,30.5342987013121,w,541618,Essential*,1,608983,1,6204
-87.3124651794945,30.5342987013121,w,541618,Essential*,5,844012,1,6205
-87.3124651794945,30.5342987013121,w,541820,Essential*,1,664117,1,6206
-87.3124651794945,30.5342987013121,w,541860,Essential*,1,821512,1,6207
-87.3124651794945,30.5342987013121,w,541990,Essential*,1,780505,1,6208
-87.3124651794945,30.5342987013121,w,561510,Nonessential,1,633421,1,6209
-87.3124651794945,30.5342987013121,w,561612,Essential,1,649899,1,6210
-87.3124651794945,30.5342987013121,w,561990,Essential*,2,835052,1,6211
-87.3124651794945,30.5342987013121,w,711219,Nonessential,2,612329,1,6212
-87.3124651794945,30.5342987013121,w,711510,Nonessential,1,730862,1,6213
-87.3124651794945,30.5342987013121,w,722410,Essential*,2,932465,1,6214
-87.3124651794945,30.5342987013121,w,811192,Nonessential,1,843141,1,6215
-87.3124651794945,30.5342987013121,w,813110,Essential*,1,715185,1,6216
-87.3124651794945,30.5342987013121,w,999999,"",1,809588,1,6217
-87.3124651794945,30.5342987013121,w,999999,"",1,812461,1,6218
-87.3124651794945,30.5342987013121,w,999999,"",1,852892,1,6219
-87.3124651794945,30.5342987013121,w,999999,"",1,883668,1,6220
-87.3124651794945,30.5342987013121,w,999999,"",1,919018,1,6221
-87.3124605,30.53367,w,624190,Essential,8,911640,1,6222
-87.3124515,30.518559,w,722511,Essential*,1,772472,1,6223
-87.3124515,30.518559,w,722511,Essential*,1,849206,1,6224
-87.31242,30.437658,w,541618,Essential*,1,585795,1,6225
-87.3124193738055,30.5341653312115,w,812320,Essential,47,807912,1,6226
-87.3124184235474,30.534298367341,w,722511,Essential*,1,521777,1,6227
-87.312411,30.489624,w,531190,Essential,1,740470,1,6228
-87.312411,30.519099,w,722511,Essential*,1,843014,1,6229
-87.312402,30.429747,w,441222,Nonessential,1,840702,1,6230
-87.312402,30.438,w,445291,Essential,1,686129,1,6231
-87.312402,30.438,w,711190,Nonessential,1,676374,1,6232
-87.312393,30.381507,w,561990,Essential*,1,931500,1,6233
-87.312393,30.606273,w,238330,Essential*,1,829816,1,6234
-87.312384,30.376395,w,999999,"",1,491670,1,6235
-87.312384,30.477609,w,238910,Essential,2,781766,1,6236
